species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Spinaches,HortasDoVale-East (HDVE) - bed 13 south section,"3,81",,2022-W04 Spinaches HVE13-S,harvest from 2022-W04 Spinaches HVE13-S,true,2022-04-04,,,,plantings,weight,Kg
Spinaches,HortasDoVale-East (HDVE) - bed 8 south section,"1,1",,2022-W09 Spinaches HVE08-S,harvest from 2022-W09 Spinaches HVE08-S,true,2022-04-04,,,,plantings,weight,Kg
Broad beans,HortasDoVale-East (HDVE) - bed 14 north section,"4,6",,2021-W43 Broad beans HVE14-N,harvest from 2021-W43 Broad beans HVE14-N,true,2022-04-04,,,,plantings,weight,Kg
Broad beans,HortasDoVale-East (HDVE) - bed 17,"27,3",,2021-W48 Broad beans HVE17,harvest from 2021-W48 Broad beans HVE17,true,2022-04-04,,,,plantings,weight,Kg
Fennel,HortasDoVale-West (HDVW) - bed 23 north section,"0,17",,2021-W36 Fennel bulb HVW23-N,harvest from 2021-W36 Fennel bulb HVW23-N,true,2022-04-04,,,,plantings,weight,Kg
Fennel,HortasDoVale-West (HDVW) - bed 23 north section,"0,83",,2021-W36 Fennel bulb HVW23-N,harvest from 2021-W36 Fennel bulb HVW23-N,true,2022-04-04,,,,plantings,weight,Kg
Mizuna purple,Summer Green House (SGH) - bed 2 south section,"0,2",,2022-W11 Mizuna purple SGH2-S,harvest from 2022-W11 Mizuna purple SGH2-S,true,2022-04-04,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 21 south section,"1,1",,2022-W05 Mizuna green HVE21-S,harvest from 2022-W05 Mizuna green HVE21-S,true,2022-04-04,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"1,4",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-04-04,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"1,2",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-04-04,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"1,45",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-04-04,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"2,55",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,true,2022-04-04,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"2,45",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,true,2022-04-04,,,,plantings,weight,Kg
Pack choi,HortasDoVale-East (HDVE) - bed 22 north section,"1,9",,2022-W10 Pack choi HVE22-N,harvest from 2022-W10 Pack choi HVE22-N,true,2022-04-04,,,,plantings,weight,Kg
Radishes,HortasDoVale-East (HDVE) - bed 22 south section,"6,1",,2022-W06 Radishes HVE22-S,harvest from 2022-W06 Radishes HVE22-S,true,2022-04-04,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 22 south section,"6,7",,2022-W06 Horseradish HVE22-S,harvest from 2022-W06 Horseradish HVE22-S,true,2022-04-04,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 21 south section,"1,5",,2022-W07 Rucula HVE21-S,harvest from 2022-W07 Rucula HVE21-S,true,2022-04-04,,,,plantings,weight,Kg
Rucula,HortasDoVale-West (HDVW) - bed 23 south section,"1,1",,2021-W37 Rucula HVW23-S,harvest from 2021-W37 Rucula HVW23-S,true,2022-04-04,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 24 north section,"2,3",,2022-W01 Parsley HVE24-N,harvest from 2022-W01 Parsley HVE24-N,true,2022-04-04,,,,plantings,weight,Kg
