species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Aubergine,HortasDoVale-West (HDVW) - bed 5,"9,6",,2022-W19 Aubergine HVW05,harvest from 2022-W19 Aubergine HVW05,true,2022-08-15,,,,plantings,weight,Kg
Beetroot,HortasDoVale-East (HDVE) - bed 8 north section,"18,03",,2022-W25 Beetroot HVE08-N,harvest from 2022-W25 Beetroot HVE08-N,true,2022-08-15,,,,plantings,weight,Kg
Chives,Summer Green House (SGH) - bed 3 north section,"1,3",,2022-W12 Chives SGH3-N,harvest from 2022-W12 Chives SGH3-N,true,2022-08-15,,,,plantings,weight,Kg
Coriander,Summer Green House (SGH) - bed 2 north section,"0,225",,2021-W44 Coriander SGH2-N,harvest from 2021-W44 Coriander SGH2-N,true,2022-08-15,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 11 north section,"3,6",,2021-W34 Zucchini HVW11-N,harvest from 2021-W34 Zucchini HVW11-N,true,2022-08-15,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 11 south section,"5,1",,2022-W23 Zucchini HVW11-S,harvest from 2022-W23 Zucchini HVW11-S,true,2022-08-15,,,,plantings,weight,Kg
Spinaches,HortasDoVale-East (HDVE) - bed 23 north section,"6,77",,2021-W48 N.Z. Spinaches HVE23-N,harvest from 2021-W48 N.Z. Spinaches HVE23-N,true,2022-08-15,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 8 north section,"0,99",,2022-W11 Fennel bulb HVE08-N,harvest from 2022-W11 Fennel bulb HVE08-N,true,2022-08-15,,,,plantings,weight,Kg
Hot peppers,HortasDoVale-West (HDVW) - bed 20 south section,"1,2",,2021-W24 Hot peppers HVW20-S,harvest from 2021-W24 Hot peppers HVW20-S,true,2022-08-15,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 15,"0,9",,2022-W21 Basil HVW15-N,harvest from 2022-W21 Basil HVW15-N,true,2022-08-15,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 8,"0,8",,2021-W21 Basil HVW08-N,harvest from 2021-W21 Basil HVW08-N,true,2022-08-15,,,,plantings,weight,Kg
Watermelon,HortasDoVale-West (HDVW) - bed 9,"29,4",,2022-W19 Watermelon HVW09,harvest from 2022-W19 Watermelon HVW09,true,2022-08-15,,,,plantings,weight,Kg
Melon round,HortasDoVale-West (HDVW) - bed 17,"3,1",,2022-W22 Melon round HVW17,harvest from 2022-W22 Melon round HVW17,true,2022-08-15,,,,plantings,weight,Kg
Melon round,HortasDoVale-West (HDVW) - bed 21 north section,"14,29",,2022-W22 Melon round HVW21-N,harvest from 2022-W22 Melon round HVW21-N,true,2022-08-15,,,,plantings,weight,Kg
Melon round,HortasDoVale-West (HDVW) - bed 23 north section,"7,32",,2022-W19 Melon round HVW23-N,harvest from 2022-W19 Melon round HVW23-N,true,2022-08-15,,,,plantings,weight,Kg
Melon long,HortasDoVale-West (HDVW) - bed 21 south section,"4,66",,2022-W22 Melon long HVW21-S,harvest from 2022-W22 Melon long HVW21-S,true,2022-08-15,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 23 south section,"0,6",,2022-W27 Mizuna purple HVE23-S,harvest from 2022-W27 Mizuna purple HVE23-S,true,2022-08-15,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 23 south section,"1,7",,2022-W27 Mizuna green HVE23-S,harvest from 2022-W27 Mizuna green HVE23-S,true,2022-08-15,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"11,6",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-08-15,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"10,9",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-08-15,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"11,1",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-08-15,,,,plantings,weight,Kg
Pack choi,Summer Green House (SGH) - bed 1 south section,"2,78",,2022-W28 Pack choi SGH1-S,harvest from 2022-W28 Pack choi SGH1-S,true,2022-08-15,,,,plantings,weight,Kg
Pack choi,Summer Green House (SGH) - bed 4 south section,"1,65",,2022-W25 Pack choi SGH4-S,harvest from 2022-W25 Pack choi SGH4-S,true,2022-08-15,,,,plantings,weight,Kg
Cucumber,HortasDoVale-West (HDVW) - bed 11 south section,"2,5",,2022-W23 Cucumber HVW11-S,harvest from 2022-W23 Cucumber HVW11-S,true,2022-08-15,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 10,"5,4",,2022-W17 Peppers HVW10,harvest from 2022-W17 Peppers HVW10,true,2022-08-15,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"3,6",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-08-15,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-West (HDVW) - bed 12 south section,"0,5",,2022-W17 Padron peppers HVW12-S,harvest from 2022-W17 Padron peppers HVW12-S,true,2022-08-15,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 10,"1,4",,2022-W17 Peppers HVW10,harvest from 2022-W17 Peppers HVW10,true,2022-08-15,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"3,7",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-08-15,,,,plantings,weight,Kg
Radishes,HortasDoVale-East (HDVE) - bed 21 north section,"2,75",,2022-W28 Radishes HVE21-N,harvest from 2022-W28 Radishes HVE21-N,true,2022-08-15,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 4 north section,"9,3",,2022-W23 Horseradish HVE04-N,harvest from 2022-W23 Horseradish HVE04-N,true,2022-08-15,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 24 north section,"1,2",,2022-W22 Rucula HVE24-N,harvest from 2022-W22 Rucula HVE24-N,true,2022-08-15,,,,plantings,weight,Kg
Rucula,Summer Green House (SGH) - bed 3 south section,"2,8",,2022-W25 Rucula SGH3-S,harvest from 2022-W25 Rucula SGH3-S,true,2022-08-15,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 2 north section,"0,2",,2022-W08 Parsley SGH2-N,harvest from 2022-W08 Parsley SGH2-N,true,2022-08-15,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 4 north section,"0,9",,2021-W29 Parsley SGH4-N,harvest from 2021-W29 Parsley SGH4-N,true,2022-08-15,,,,plantings,weight,Kg
Parsley,HortasDoVale-West (HDVW) - bed 13 north section,"0,16",,2022-W22 Parsley HVW13-N,harvest from 2022-W22 Parsley HVW13-N,true,2022-08-15,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 10,38,,2022-W17 Tomato roma HVW10,harvest from 2022-W17 Tomato roma HVW10,true,2022-08-15,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 12,"13,9",,2022-W17 Tomato roma HVW12,harvest from 2022-W17 Tomato roma HVW12,true,2022-08-15,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 22,"99,3",,2022-W20 Tomato roma HVW22,harvest from 2022-W20 Tomato roma HVW22,true,2022-08-15,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 10,4,,2022-W17 Tomatoes small HVW10,harvest from 2022-W17 Tomatoes small HVW10,true,2022-08-15,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 12,"2,8",,2022-W17 Tomatoes small HVW12,harvest from 2022-W17 Tomatoes small HVW12,true,2022-08-15,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 15,"3,95",,2022-W21 Tomatoes small HVW15,harvest from 2022-W21 Tomatoes small HVW15,true,2022-08-15,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 8,2,,2022-W21 Tomatoes small HVW08,harvest from 2022-W21 Tomatoes small HVW08,true,2022-08-15,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 6,"2,55",,2021-W14 Tomatoes small WGH6,harvest from 2021-W14 Tomatoes small WGH6,true,2022-08-15,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 15,"33,9",,2022-W21 Tomatoes varied HVW15,harvest from 2022-W21 Tomatoes varied HVW15,true,2022-08-15,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 8,"4,9",,2021-W21 Tomatoes varied HVW08,harvest from 2021-W21 Tomatoes varied HVW08,true,2022-08-15,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 4,"2,2",,2022-W09 Tomatoes varied WGH4,harvest from 2022-W09 Tomatoes varied WGH4,true,2022-08-15,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
