species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Swiss chard,HortasDoVale-East (HDVE) - bed 14 north section,"7,1",,2022-W20 Swiss chard HVE14-N,harvest from 2022-W20 Swiss chard HVE14-N,true,2022-11-07,,,,plantings,weight,Kg
Swiss chard,HortasDoVale-East (HDVE) - bed 15 north section,"13,2",,2022-W32 Swiss chard HVE15-N,harvest from 2022-W32 Swiss chard HVE15-N,true,2022-11-07,,,,plantings,weight,Kg
Land cress,Summer Green House (SGH) - bed 3 north section,"3,2",,2022-W38 Land cress SGH3-N,harvest from 2022-W38 Land cress SGH3-N,true,2022-11-07,,,,plantings,weight,Kg
Celery,HortasDoVale-East (HDVE) - bed 1 south section,6,,2022-W29 Celery HVE01-S,harvest from 2022-W29 Celery HVE01-S,true,2022-11-07,,,,plantings,weight,Kg
Lettuce,HortasDoVale-East (HDVE) - bed 17 south section,8,,2022-W40 Lettuce HVE17-S,harvest from 2022-W40 Lettuce HVE17-S,true,2022-11-07,,,,plantings,weight,Kg
Lettuce,HortasDoVale-East (HDVE) - bed 18 north section,"3,5",,2022-W37 Lettuce HVE18-N,harvest from 2022-W37 Lettuce HVE18-N,true,2022-11-07,,,,plantings,weight,Kg
Lettuce,Summer Green House (SGH) - bed 4 north section,"3,1",,2022-W27 Lettuce SGH4-N,harvest from 2022-W27 Lettuce SGH4-N,true,2022-11-07,,,,plantings,weight,Kg
Leek,HortasDoVale-East (HDVE) - bed 3,"18,5",,2022-W28 Leek HVE03,harvest from 2022-W28 Leek HVE03,true,2022-11-07,,,,plantings,weight,Kg
Dill,HortasDoVale-East (HDVE) - bed 22 south section,"1,7",,2022-W38 Dill HVE22-S,harvest from 2022-W38 Dill HVE22-S,true,2022-11-07,,,,plantings,weight,Kg
Potato,HortasDoVale-East (HDVE) - bed 10,15,,2022-W30 Potato HVE10,harvest from 2022-W30 Potato HVE10,true,2022-11-07,,,,plantings,weight,Kg
Aubergine,HortasDoVale-East (HDVE) - bed 1 north section,"14,5",,2022-W29 Aubergine HVE01-N,harvest from 2022-W29 Aubergine HVE01-N,true,2022-11-07,,,,plantings,weight,Kg
Aubergine,HortasDoVale-West (HDVW) - bed 3,5,,2022-W16 Aubergine HVW03,harvest from 2022-W16 Aubergine HVW03,true,2022-11-07,,,,plantings,weight,Kg
Aubergine,HortasDoVale-West (HDVW) - bed 5,"11,9",,2022-W19 Aubergine HVW05,harvest from 2022-W19 Aubergine HVW05,true,2022-11-07,,,,plantings,weight,Kg
Beetroot,HortasDoVale-East (HDVE) - bed 17 south section,"3,47",,2022-W40 Beetroot HVE17-S,harvest from 2022-W40 Beetroot HVE17-S,true,2022-11-07,,,,plantings,weight,Kg
Beetroot,HortasDoVale-East (HDVE) - bed 18 north section,"1,82",,2022-W37 Beetroot HVE18-N,harvest from 2022-W37 Beetroot HVE18-N,true,2022-11-07,,,,plantings,weight,Kg
Beetroot,HortasDoVale-East (HDVE) - bed 22 south section,"7,06",,2022-W39 Beetroot HVE22-S,harvest from 2022-W39 Beetroot HVE22-S,true,2022-11-07,,,,plantings,weight,Kg
Spring onion,HortasDoVale-East (HDVE) - bed 16 north section,"6,84",,2022-W30 Spring onion HVE16-N,harvest from 2022-W30 Spring onion HVE16-N,true,2022-11-07,,,,plantings,weight,Kg
Chives,Summer Green House (SGH) - bed 3 north section,"1,5",,2022-W12 Chives SGH3-N,harvest from 2022-W12 Chives SGH3-N,true,2022-11-07,,,,plantings,weight,Kg
Carrot,HortasDoVale-East (HDVE) - bed 16 south section,"24,6",,2022-W32 Carrot HVE16-S,harvest from 2022-W32 Carrot HVE16-S,true,2022-11-07,,,,plantings,weight,Kg
Coriander,HortasDoVale-East (HDVE) - bed 24 south section,"2,24",,2022-W32 Coriander HVE24-S,harvest from 2022-W32 Coriander HVE24-S,true,2022-11-07,,,,plantings,weight,Kg
Curly kale,HortasDoVale-East (HDVE) - bed 14 south section,"2,7",,2022-W08 Curly kale HVE14-S,harvest from 2022-W08 Curly kale HVE14-S,true,2022-11-07,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-East (HDVE) - bed 11,"7,45",,2022-W33 Green cabbage HVE11-N,harvest from 2022-W33 Green cabbage HVE11-N,true,2022-11-07,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-East (HDVE) - bed 18 north section,"0,96",,2022-W37 Green cabbage HVE18-N,harvest from 2022-W37 Green cabbage HVE18-N,true,2022-11-07,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-East (HDVE) - bed 18 north section,"5,3",,2022-W37 Kolrabi HVE18-N,harvest from 2022-W37 Kolrabi HVE18-N,true,2022-11-07,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 14 south section,"6,2",,2022-W08 Dinosaur kale HVE14-S,harvest from 2022-W08 Dinosaur kale HVE14-S,true,2022-11-07,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 15 south section,"4,2",,2022-W32 Dinosaur kale HVE15-S,harvest from 2022-W32 Dinosaur kale HVE15-S,true,2022-11-07,,,,plantings,weight,Kg
Dinosaur kale,Summer Green House (SGH) - bed 1 south section,"1,5",,2022-W34 Dinosaur kale SGH1-S,harvest from 2022-W34 Dinosaur kale SGH1-S,true,2022-11-07,,,,plantings,weight,Kg
Chinese cabbage,HortasDoVale-East (HDVE) - bed 26 south section,"3,7",,2022-W39 Chinese cabbage HVE26-S,harvest from 2022-W39 Chinese cabbage HVE26-S,true,2022-11-07,,,,plantings,weight,Kg
Chinese cabbage,Summer Green House (SGH) - bed 2 north section,1,,2022-W34 Chinese cabbage SGH2-N,harvest from 2022-W34 Chinese cabbage SGH2-N,true,2022-11-07,,,,plantings,weight,Kg
Chinese cabbage,HortasDoVale-East (HDVE) - bed 26 south section,"4,4",,2022-W39 Chinese cabbage HVE26-S,harvest from 2022-W39 Chinese cabbage HVE26-S,true,2022-11-07,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 18 south section,"3,67",,2022-W37 Zucchini HVE18-S,harvest from 2022-W37 Zucchini HVE18-S,true,2022-11-07,,,,plantings,weight,Kg
Spinaches,HortasDoVale-East (HDVE) - bed 24 north section,"2,88",,2022-W32 Spinaches HVE24-N,harvest from 2022-W32 Spinaches HVE24-N,true,2022-11-07,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 2 north section,"2,4",,2022-W30 Fennel bulb HVE02-N,harvest from 2022-W30 Fennel bulb HVE02-N,true,2022-11-07,,,,plantings,weight,Kg
Asian Broccoli,Winter Green House - bed 6,"0,4",,2022-W42 Asian Broccoli WGH6,harvest from 2022-W42 Asian Broccoli WGH6,true,2022-11-07,,,,plantings,weight,Kg
Hot peppers,HortasDoVale-West (HDVW) - bed 20 south section,"0,07",,2021-W24 Hot peppers HVW20-S,harvest from 2021-W24 Hot peppers HVW20-S,true,2022-11-07,,,,plantings,weight,Kg
Basil,Summer Green House (SGH) - bed 2 south section,"0,5",,2022-W38 Basil SGH2-S,harvest from 2022-W38 Basil SGH2-S,true,2022-11-07,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 15 north section,"1,08",,2022-W21 Basil HVW15-N,harvest from 2022-W21 Basil HVW15-N,true,2022-11-07,,,,plantings,weight,Kg
