species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Coriander,HortasDoVale-East (HDVE) - bed 13 south section,"0,825",,2022-W14 Coriander HVE13-S,harvest from 2022-W14 Coriander HVE13-S,true,2022-05-16,,,,plantings,weight,Kg
Curly kale,HortasDoVale-East (HDVE) - bed 14 south section,"4,6",,2022-W08 Curly kale HVE14-S,harvest from 2022-W08 Curly kale HVE14-S,true,2022-05-16,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-East (HDVE) - bed 27,"28,9",,2022-W06 Green cabbage HVE27,harvest from 2022-W06 Green cabbage HVE27,true,2022-05-16,,,,plantings,weight,Kg
Purple cabbage,HortasDoVale-East (HDVE) - bed 27 south section,"12,8",,2022-W07 Purple cabbage HVE27-S,harvest from 2022-W07 Purple cabbage HVE27-S,true,2022-05-16,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-East (HDVE) - bed 27,"24,3",,2022-W06 Kolrabi HVE27,harvest from 2022-W06 Kolrabi HVE27,true,2022-05-16,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 14 south section,"6,5",,2022-W08 Dinosaur kale HVE14-S,harvest from 2022-W08 Dinosaur kale HVE14-S,true,2022-05-16,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 23 south section,"3,7",,2022-W10 Zucchini HVE23-S,harvest from 2022-W10 Zucchini HVE23-S,true,2022-05-16,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 24 south section,"2,7",,2022-W10 Zucchini HVE24-S,harvest from 2022-W10 Zucchini HVE24-S,true,2022-05-16,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 1,"5,2",,2022-W09 Zucchini WGH1,harvest from 2022-W09 Zucchini WGH1,true,2022-05-16,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 2,"7,2",,2022-W09 Zucchini WGH2,harvest from 2022-W09 Zucchini WGH2,true,2022-05-16,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 5,"6,7",,2021-W10 Zucchini WGH5,harvest from 2021-W10 Zucchini WGH5,true,2022-05-16,,,,plantings,weight,Kg
Basil,Winter Green House - bed 4,"0,26",,2022-W11 Basil WGH4,harvest from 2022-W11 Basil WGH4,true,2022-05-16,,,,plantings,weight,Kg
Basil,Winter Green House - bed 6,"0,25",,2022-W11 Basil WGH6,harvest from 2022-W11 Basil WGH6,true,2022-05-16,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 13 south section,"0,4",,2022-W14 Mizuna purple HVE13-S,harvest from 2022-W14 Mizuna purple HVE13-S,true,2022-05-16,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"15,5",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-05-16,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"18,5",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-05-16,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"22,8",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-05-16,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"2,35",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,true,2022-05-16,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"2,35",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,true,2022-05-16,,,,plantings,weight,Kg
Pack choi,HortasDoVale-East (HDVE) - bed 24,"1,9",,2022-W14 Pack choi HVE24,harvest from 2022-W14 Pack choi HVE24,true,2022-05-16,,,,plantings,weight,Kg
Cucumber,Winter Green House - bed 1,"1,38",,2022-W09 Cucumber WGH1,harvest from 2022-W09 Cucumber WGH1,true,2022-05-16,,,,plantings,weight,Kg
Cucumber,Winter Green House - bed 5,"2,8",,2022-W13 Cucumber WGH5,harvest from 2022-W13 Cucumber WGH5,true,2022-05-16,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 18 north section,13,,2022-W14 Horseradish HVE18-N,harvest from 2022-W14 Horseradish HVE18-N,true,2022-05-16,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 23 north section,"0,8",,2022-W14 Rucula HVE23-N,harvest from 2022-W14 Rucula HVE23-N,true,2022-05-16,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 24 north section,"0,4",,2022-W01 Parsley HVE24-N,harvest from 2022-W01 Parsley HVE24-N,true,2022-05-16,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 2 north section,"0,3",,2021-W08 Parsley SGH2-N,harvest from 2021-W08 Parsley SGH2-N,true,2022-05-16,,,,plantings,weight,Kg
Parsley,HortasDoVale-West (HDVW) - bed 15 north section,"0,225",,2021-W31 Parsley HVW15-N,harvest from 2021-W31 Parsley HVW15-N,true,2022-05-16,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 6,"0,21",,2021-W14 Tomatoes small WGH6,harvest from 2021-W14 Tomatoes small WGH6,true,2022-05-16,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 4,"1,635",,2022-W09 Tomatoes varied WGH4,harvest from 2022-W09 Tomatoes varied WGH4,true,2022-05-16,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
