species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Swiss chard,HortasDoVale-West (HDVW) - bed 7 north section,"13,2",,2022-W11 Swiss chard HVW07-N,harvest from 2022-W11 Swiss chard HVW07-N,true,2022-05-23,,,,plantings,weight,Kg
Land cress,HortasDoVale-East (HDVE) - bed 24 north section,"1,32",,2022-W01 Land cress HVE24-N,harvest from 2022-W01 Land cress HVE24-N,true,2022-05-23,,,,plantings,weight,Kg
Celery,HortasDoVale-East (HDVE) - bed 23 north section,"4,4",,2021-W52 Celery HVE23-N,harvest from 2021-W52 Celery HVE23-N,true,2022-05-23,,,,plantings,weight,Kg
Lettuce,HortasDoVale-East (HDVE) - bed 9 south section,"3,3",,2022-W14 Lettuce HVE09-S,harvest from 2022-W14 Lettuce HVE09-S,true,2022-05-23,,,,plantings,weight,Kg
Lettuce,HortasDoVale-West (HDVW) - bed 4,6,,2021-W37 Lettuce HVW04-N,harvest from 2021-W37 Lettuce HVW04-N,true,2022-05-23,,,,plantings,weight,Kg
Lettuce,HortasDoVale-West (HDVW) - bed 7 south section,"17,6",,2022-W12 Lettuce HVW07-S,harvest from 2022-W12 Lettuce HVW07-S,true,2022-05-23,,,,plantings,weight,Kg
Lettuce,HortasDoVale-West (HDVW) - bed 8,3,,2022-W14 Lettuce HVW08,harvest from 2022-W14 Lettuce HVW08,true,2022-05-23,,,,plantings,weight,Kg
Leek,HortasDoVale-East (HDVE) - bed 18 south section,12,,2021-W46 Leek HVE18-S,harvest from 2021-W46 Leek HVE18-S,true,2022-05-23,,,,plantings,weight,Kg
Garlic,HortasDoVale-East (HDVE) - bed 15 south section,"0,98",,2021-W50 Garlic HVE15-S,harvest from 2021-W50 Garlic HVE15-S,true,2022-05-23,,,,plantings,weight,Kg
Aubergine,Winter Green House - bed 7,1,,2022-W04 Aubergine WGH7,harvest from 2022-W04 Aubergine WGH7,true,2022-05-23,,,,plantings,weight,Kg
