species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Curly kale,HortasDoVale-East (HDVE) - bed 14 south section,"3,5",,2022-W08 Curly kale HVE14-S,harvest from 2022-W08 Curly kale HVE14-S,true,2022-06-20,,,,plantings,weight,Kg
Curly kale,HortasDoVale-West (HDVW) - bed 13 south section,1,,2022-W19 Curly kale HVW13-S,harvest from 2022-W19 Curly kale HVW13-S,true,2022-06-20,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-East (HDVE) - bed 27,"16,5",,2022-W06 Green cabbage HVE27,harvest from 2022-W06 Green cabbage HVE27,true,2022-06-20,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-West (HDVW) - bed 14 south section,"1,8",,2022-W08 Green cabbage HVW14-S,harvest from 2022-W08 Green cabbage HVW14-S,true,2022-06-20,,,,plantings,weight,Kg
Purple cabbage,HortasDoVale-East (HDVE) - bed 27 south section,6,,2022-W07 Purple cabbage HVE27-S,harvest from 2022-W07 Purple cabbage HVE27-S,true,2022-06-20,,,,plantings,weight,Kg
Purple cabbage,HortasDoVale-West (HDVW) - bed 14 north section,"3,1",,2022-W08 Purple cabbage HVW14-N,harvest from 2022-W08 Purple cabbage HVW14-N,true,2022-06-20,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 3,"6,5",,2022-W14 Kolrabi HVW03,harvest from 2022-W14 Kolrabi HVW03,true,2022-06-20,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 14 south section,"0,4",,2022-W08 Dinosaur kale HVE14-S,harvest from 2022-W08 Dinosaur kale HVE14-S,true,2022-06-20,,,,plantings,weight,Kg
Cauliflower,HortasDoVale-East (HDVE) - bed 26 north section,"2,18",,2022-W10 Cauliflower HVE26-N,harvest from 2022-W10 Cauliflower HVE26-N,true,2022-06-20,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 23 south section,"2,7",,2022-W10 Zucchini HVE23-S,harvest from 2022-W10 Zucchini HVE23-S,true,2022-06-20,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 24 south section,"3,9",,2022-W10 Zucchini HVE24-S,harvest from 2022-W10 Zucchini HVE24-S,true,2022-06-20,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 11 north section,"6,3",,2021-W34 Zucchini HVW11-N,harvest from 2021-W34 Zucchini HVW11-N,true,2022-06-20,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 5,"2,9",,2021-W10 Zucchini WGH5,harvest from 2021-W10 Zucchini WGH5,true,2022-06-20,,,,plantings,weight,Kg
Fennel,HortasDoVale-West (HDVW) - bed 2 north section,"1,1",,2022-W18 Fennel bulb HVW02-N,harvest from 2022-W18 Fennel bulb HVW02-N,true,2022-06-20,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 15,"2,1",,2022-W21 Basil HVW15-N,harvest from 2022-W21 Basil HVW15-N,true,2022-06-20,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"13,9",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-06-20,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"14,6",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-06-20,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"15,7",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-06-20,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"2,6",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,true,2022-06-20,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"3,9",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,true,2022-06-20,,,,plantings,weight,Kg
Turnip,HortasDoVale-East (HDVE) - bed 10 north section,10,,2022-W16 Turnip HVE10-N,harvest from 2022-W16 Turnip HVE10-N,true,2022-06-20,,,,plantings,weight,Kg
Turnip,HortasDoVale-East (HDVE) - bed 8 south section,4,,2022-W20 Turnip HVE08-S,harvest from 2022-W20 Turnip HVE08-S,true,2022-06-20,,,,plantings,weight,Kg
Pack choi,HortasDoVale-East (HDVE) - bed 23 north section,"9,92",,2022-W22 Pack choi HVE23-N,harvest from 2022-W22 Pack choi HVE23-N,true,2022-06-20,,,,plantings,weight,Kg
Cucumber,HortasDoVale-West (HDVW) - bed 11 north section,"12,4",,2021-W34 Cucumber HVW11-N,harvest from 2021-W34 Cucumber HVW11-N,true,2022-06-20,,,,plantings,weight,Kg
Cucumber,Winter Green House - bed 5,"3,48",,2022-W13 Cucumber WGH5,harvest from 2022-W13 Cucumber WGH5,true,2022-06-20,,,,plantings,weight,Kg
Radishes,HortasDoVale-East (HDVE) - bed 8 south section,"1,8",,2022-W21 Radishes HVE08-S,harvest from 2022-W21 Radishes HVE08-S,true,2022-06-20,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 18 north section,"8,2",,2022-W14 Horseradish HVE18-N,harvest from 2022-W14 Horseradish HVE18-N,true,2022-06-20,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 24 south section,4,,2022-W19 Rucula HVE24-S,harvest from 2022-W19 Rucula HVE24-S,true,2022-06-20,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 2 north section,"0,6",,2021-W08 Parsley SGH2-N,harvest from 2021-W08 Parsley SGH2-N,true,2022-06-20,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 4 north section,"0,5",,2021-W29 Parsley SGH4-N,harvest from 2021-W29 Parsley SGH4-N,true,2022-06-20,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 6,"14,08",,2022-W10 Tomato roma HVW06,harvest from 2022-W10 Tomato roma HVW06,true,2022-06-20,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 10,"0,17",,2022-W17 Tomatoes small HVW10,harvest from 2022-W17 Tomatoes small HVW10,true,2022-06-20,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 12,"0,17",,2022-W17 Tomatoes small HVW12,harvest from 2022-W17 Tomatoes small HVW12,true,2022-06-20,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 6,"3,4",,2022-W10 Tomatoes small HVW06,harvest from 2022-W10 Tomatoes small HVW06,true,2022-06-20,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 6,"3,11",,2021-W14 Tomatoes small WGH6,harvest from 2021-W14 Tomatoes small WGH6,true,2022-06-20,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 4,"18,95",,2022-W09 Tomatoes varied WGH4,harvest from 2022-W09 Tomatoes varied WGH4,true,2022-06-20,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 6,"7,19",,2021-W14 Tomatoes varied WGH6,harvest from 2021-W14 Tomatoes varied WGH6,true,2022-06-20,,,,plantings,weight,Kg
