species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Zucchini,HortasDoVale-West (HDVW) - bed 11 south section,"1,4",,2022-W23 Zucchini HVW11-S,harvest from 2022-W23 Zucchini HVW11-S,true,2022-09-12,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 20 south section,"18,7",,2022-W30 Zucchini HVW20-S,harvest from 2022-W30 Zucchini HVW20-S,true,2022-09-12,,,,plantings,weight,Kg
Spinaches,HortasDoVale-East (HDVE) - bed 24 north section,"3,78",,2022-W32 Spinaches HVE24-N,harvest from 2022-W32 Spinaches HVE24-N,true,2022-09-12,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 8 north section,"3,55",,2022-W11 Fennel bulb HVE08-N,harvest from 2022-W11 Fennel bulb HVE08-N,true,2022-09-12,,,,plantings,weight,Kg
Hot peppers,HortasDoVale-West (HDVW) - bed 20 south section,"0,2",,2021-W24 Hot peppers HVW20-S,harvest from 2021-W24 Hot peppers HVW20-S,true,2022-09-12,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 15 north section,"2,5",,2022-W21 Basil HVW15-N,harvest from 2022-W21 Basil HVW15-N,true,2022-09-12,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 20 north section,"1,5",,2022-W30 Basil HVW20-N,harvest from 2022-W30 Basil HVW20-N,true,2022-09-12,,,,plantings,weight,Kg
Watermelon,HortasDoVale-West (HDVW) - bed 17,51,,2022-W22 Watermelon HVW17,harvest from 2022-W22 Watermelon HVW17,true,2022-09-12,,,,plantings,weight,Kg
Melon round,HortasDoVale-West (HDVW) - bed 21 north section,"0,895",,2022-W22 Melon round HVW21-N,harvest from 2022-W22 Melon round HVW21-N,true,2022-09-12,,,,plantings,weight,Kg
Melon round,HortasDoVale-West (HDVW) - bed 23 north section,"6,3",,2022-W19 Melon round HVW23-N,harvest from 2022-W19 Melon round HVW23-N,true,2022-09-12,,,,plantings,weight,Kg
Melon long,HortasDoVale-West (HDVW) - bed 21 south section,6,,2022-W22 Melon long HVW21-S,harvest from 2022-W22 Melon long HVW21-S,true,2022-09-12,,,,plantings,weight,Kg
Melon long,HortasDoVale-West (HDVW) - bed 23 south section,"17,9",,2022-W19 Melon long HVW23-S,harvest from 2022-W19 Melon long HVW23-S,true,2022-09-12,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 24 south section,"0,44",,2022-W32 Mizuna purple HVE24-S,harvest from 2022-W32 Mizuna purple HVE24-S,true,2022-09-12,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 24 south section,"0,66",,2022-W32 Mizuna green HVE24-S,harvest from 2022-W32 Mizuna green HVE24-S,true,2022-09-12,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"6,05",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-09-12,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"5,95",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-09-12,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"5,77",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-09-12,,,,plantings,weight,Kg
Cucumber,HortasDoVale-West (HDVW) - bed 11 south section,"0,2",,2022-W23 Cucumber HVW11-S,harvest from 2022-W23 Cucumber HVW11-S,true,2022-09-12,,,,plantings,weight,Kg
Cucumber,HortasDoVale-West (HDVW) - bed 20 south section,"5,6",,2022-W30 Cucumber HVW20-S,harvest from 2022-W30 Cucumber HVW20-S,true,2022-09-12,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-West (HDVW) - bed 12 south section,"0,57",,2022-W17 Padron peppers HVW12-S,harvest from 2022-W17 Padron peppers HVW12-S,true,2022-09-12,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 10,2,,2022-W17 Peppers HVW10,harvest from 2022-W17 Peppers HVW10,true,2022-09-12,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"2,8",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-09-12,,,,plantings,weight,Kg
Radishes,HortasDoVale-East (HDVE) - bed 24 north section,"6,88",,2022-W32 Radishes HVE24-N,harvest from 2022-W32 Radishes HVE24-N,true,2022-09-12,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 2 south section,"10,63",,2022-W29 Horseradish HVE02-S,harvest from 2022-W29 Horseradish HVE02-S,true,2022-09-12,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 24 south section,2,,2022-W19 Rucula HVE24-S,harvest from 2022-W19 Rucula HVE24-S,true,2022-09-12,,,,plantings,weight,Kg
Rucula,Summer Green House (SGH) - bed 3 south section,"2,3",,2022-W25 Rucula SGH3-S,harvest from 2022-W25 Rucula SGH3-S,true,2022-09-12,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 4 north section,"2,32",,2021-W29 Parsley SGH4-N,harvest from 2021-W29 Parsley SGH4-N,true,2022-09-12,,,,plantings,weight,Kg
Parsley,HortasDoVale-West (HDVW) - bed 13 north section,"0,42",,2022-W22 Parsley HVW13-N,harvest from 2022-W22 Parsley HVW13-N,true,2022-09-12,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 22,"38,2",,2022-W20 Tomato roma HVW22,harvest from 2022-W20 Tomato roma HVW22,true,2022-09-12,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 15,"4,8",,2022-W21 Tomatoes small HVW15,harvest from 2022-W21 Tomatoes small HVW15,true,2022-09-12,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 20 north section,"0,215",,2022-W30 Tomatoes small HVW20-N,harvest from 2022-W30 Tomatoes small HVW20-N,true,2022-09-12,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 6,"0,7",,2021-W14 Tomatoes small WGH6,harvest from 2021-W14 Tomatoes small WGH6,true,2022-09-12,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 15,"5,8",,2022-W21 Tomatoes varied HVW15,harvest from 2022-W21 Tomatoes varied HVW15,true,2022-09-12,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 20 north section,"1,9",,2022-W30 Tomatoes varied HVW20-N,harvest from 2022-W30 Tomatoes varied HVW20-N,true,2022-09-12,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 4,3,,2022-W09 Tomatoes varied WGH4,harvest from 2022-W09 Tomatoes varied WGH4,true,2022-09-12,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
