species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Green cabbage,HortasDoVale-West (HDVW) - bed 14 south section,3,,2022-W08 Green cabbage HVW14-S,harvest from 2022-W08 Green cabbage HVW14-S,true,2022-10-17,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-East (HDVE) - bed 11,"12,7",,2022-W33 Kolrabi HVE11,harvest from 2022-W33 Kolrabi HVE11,true,2022-10-17,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 14 south section,7,,2022-W08 Dinosaur kale HVE14-S,harvest from 2022-W08 Dinosaur kale HVE14-S,true,2022-10-17,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 15 south section,"8,5",,2022-W32 Dinosaur kale HVE15-S,harvest from 2022-W32 Dinosaur kale HVE15-S,true,2022-10-17,,,,plantings,weight,Kg
Chinese cabbage,HortasDoVale-East (HDVE) - bed 26,"7,3",,2022-W39 Chinese cabbage HVE26-S,harvest from 2022-W39 Chinese cabbage HVE26-S,true,2022-10-17,,,,plantings,weight,Kg
Chinese cabbage,Summer Green House (SGH) - bed 2 north section,"9,7",,2022-W34 Chinese cabbage SGH2-N,harvest from 2022-W34 Chinese cabbage SGH2-N,true,2022-10-17,,,,plantings,weight,Kg
Chinese cabbage,HortasDoVale-East (HDVE) - bed 26 south section,4,,2022-W39 Chinese cabbage HVE26-S,harvest from 2022-W39 Chinese cabbage HVE26-S,true,2022-10-17,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 18 south section,"4,59",,2022-W37 Zucchini HVE18-S,harvest from 2022-W37 Zucchini HVE18-S,true,2022-10-17,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 8 south section,"4,6",,2022-W33 Zucchini HVE08-S,harvest from 2022-W33 Zucchini HVE08-S,true,2022-10-17,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 20 south section,"4,785",,2022-W30 Zucchini HVW20-S,harvest from 2022-W30 Zucchini HVW20-S,true,2022-10-17,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 2 north section,"0,99",,2022-W30 Fennel bulb HVE02-N,harvest from 2022-W30 Fennel bulb HVE02-N,true,2022-10-17,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 2 north section,"5,5",,2022-W30 Fennel bulb HVE02-N,harvest from 2022-W30 Fennel bulb HVE02-N,true,2022-10-17,,,,plantings,weight,Kg
Rapini,HortasDoVale-East (HDVE) - bed 4 south section,"0,4",,2022-W35 Rapini HVE04-S,harvest from 2022-W35 Rapini HVE04-S,true,2022-10-17,,,,plantings,weight,Kg
Hot peppers,HortasDoVale-West (HDVW) - bed 20 south section,"0,08",,2021-W24 Hot peppers HVW20-S,harvest from 2021-W24 Hot peppers HVW20-S,true,2022-10-17,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 15 north section,"0,6",,2022-W21 Basil HVW15-N,harvest from 2022-W21 Basil HVW15-N,true,2022-10-17,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 20 north section,"1,86",,2022-W31 Basil HVW20-N,harvest from 2022-W31 Basil HVW20-N,true,2022-10-17,,,,plantings,weight,Kg
Sweet corn,HortasDoVale-East (HDVE) - bed 10,"20,4",,2022-W30 Sweet corn HVE10,harvest from 2022-W30 Sweet corn HVE10,true,2022-10-17,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 23 south section,"2,7",,2022-W27 Mizuna purple HVE23-S,harvest from 2022-W27 Mizuna purple HVE23-S,true,2022-10-17,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 23 south section,2,,2022-W27 Mizuna green HVE23-S,harvest from 2022-W27 Mizuna green HVE23-S,true,2022-10-17,,,,plantings,weight,Kg
Turnip,HortasDoVale-East (HDVE) - bed 8 south section,"5,7",,2022-W20 Turnip HVE08-S,harvest from 2022-W20 Turnip HVE08-S,true,2022-10-17,,,,plantings,weight,Kg
Cucumber,HortasDoVale-East (HDVE) - bed 18 south section,"1,34",,2022-W37 Cucumber HVE18-S,harvest from 2022-W37 Cucumber HVE18-S,true,2022-10-17,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"0,54",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-10-17,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-West (HDVW) - bed 12 south section,"0,5",,2022-W17 Padron peppers HVW12-S,harvest from 2022-W17 Padron peppers HVW12-S,true,2022-10-17,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 10,4,,2022-W17 Peppers HVW10,harvest from 2022-W17 Peppers HVW10,true,2022-10-17,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 23 north section,"1,2",,2022-W14 Rucula HVE23-N,harvest from 2022-W14 Rucula HVE23-N,true,2022-10-17,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 24 south section,"0,7",,2022-W19 Rucula HVE24-S,harvest from 2022-W19 Rucula HVE24-S,true,2022-10-17,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 2 north section,"0,9",,2022-W29 Parsley HVE02-N,harvest from 2022-W29 Parsley HVE02-N,true,2022-10-17,,,,plantings,weight,Kg
Parsley,HortasDoVale-West (HDVW) - bed 13 north section,"1,3",,2022-W22 Parsley HVW13-N,harvest from 2022-W22 Parsley HVW13-N,true,2022-10-17,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 22,3,,2022-W20 Tomato roma HVW22,harvest from 2022-W20 Tomato roma HVW22,true,2022-10-17,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 15,"2,44",,2022-W21 Tomatoes small HVW15,harvest from 2022-W21 Tomatoes small HVW15,true,2022-10-17,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 20 north section,"3,1",,2022-W30 Tomatoes small HVW20-N,harvest from 2022-W30 Tomatoes small HVW20-N,true,2022-10-17,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 15,6,,2022-W21 Tomatoes varied HVW15,harvest from 2022-W21 Tomatoes varied HVW15,true,2022-10-17,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 20 north section,"21,1",,2022-W30 Tomatoes varied HVW20-N,harvest from 2022-W30 Tomatoes varied HVW20-N,true,2022-10-17,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
