species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Green cabbage,HortasDoVale-East (HDVE) - bed 21 north section,32,,2022-W05 Green cabbage HVE21-N,harvest from 2022-W05 Green cabbage HVE21-N,true,2022-06-06,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-East (HDVE) - bed 27,"36,1",,2022-W06 Green cabbage HVE27,harvest from 2022-W06 Green cabbage HVE27,true,2022-06-06,,,,plantings,weight,Kg
Purple cabbage,HortasDoVale-East (HDVE) - bed 27 south section,"7,4",,2022-W07 Purple cabbage HVE27-S,harvest from 2022-W07 Purple cabbage HVE27-S,true,2022-06-06,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 3,12,,2022-W14 Kolrabi HVW03,harvest from 2022-W14 Kolrabi HVW03,true,2022-06-06,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 13 south section,"3,2",,2022-W19 Dinosaur kale HVW13-S,harvest from 2022-W19 Dinosaur kale HVW13-S,true,2022-06-06,,,,plantings,weight,Kg
Cauliflower,HortasDoVale-East (HDVE) - bed 26 north section,"4,6",,2022-W10 Cauliflower HVE26-N,harvest from 2022-W10 Cauliflower HVE26-N,true,2022-06-06,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 23 south section,"9,6",,2022-W10 Zucchini HVE23-S,harvest from 2022-W10 Zucchini HVE23-S,true,2022-06-06,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 24 south section,"10,3",,2022-W10 Zucchini HVE24-S,harvest from 2022-W10 Zucchini HVE24-S,true,2022-06-06,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 11 north section,"12,8",,2021-W34 Zucchini HVW11-N,harvest from 2021-W34 Zucchini HVW11-N,true,2022-06-06,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 2,"8,6",,2022-W09 Zucchini WGH2,harvest from 2022-W09 Zucchini WGH2,true,2022-06-06,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 5,"13,5",,2021-W10 Zucchini WGH5,harvest from 2021-W10 Zucchini WGH5,true,2022-06-06,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 8,"1,4",,2021-W21 Basil HVW08-N,harvest from 2021-W21 Basil HVW08-N,true,2022-06-06,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"18,2",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-06-06,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"22,3",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-06-06,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"21,8",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-06-06,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"2,8",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,true,2022-06-06,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"3,8",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,true,2022-06-06,,,,plantings,weight,Kg
Turnip,HortasDoVale-East (HDVE) - bed 10 north section,"12,7",,2022-W16 Turnip HVE10-N,harvest from 2022-W16 Turnip HVE10-N,true,2022-06-06,,,,plantings,weight,Kg
Pack choi,HortasDoVale-East (HDVE) - bed 22 south section,"7,9",,2022-W19 Pack choi HVE22-S,harvest from 2022-W19 Pack choi HVE22-S,true,2022-06-06,,,,plantings,weight,Kg
Cucumber,HortasDoVale-West (HDVW) - bed 11 north section,"10,2",,2021-W34 Cucumber HVW11-N,harvest from 2021-W34 Cucumber HVW11-N,true,2022-06-06,,,,plantings,weight,Kg
Cucumber,Winter Green House - bed 1,"0,3",,2022-W09 Cucumber WGH1,harvest from 2022-W09 Cucumber WGH1,true,2022-06-06,,,,plantings,weight,Kg
Cucumber,Winter Green House - bed 5,"8,4",,2022-W13 Cucumber WGH5,harvest from 2022-W13 Cucumber WGH5,true,2022-06-06,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 18 north section,"21,43",,2022-W14 Horseradish HVE18-N,harvest from 2022-W14 Horseradish HVE18-N,true,2022-06-06,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 23 south section,"3,7",,2022-W19 Rucula HVE23-S,harvest from 2022-W19 Rucula HVE23-S,true,2022-06-06,,,,plantings,weight,Kg
Salanova,HortasDoVale-West (HDVW) - bed 8 north section,"1,7",,2022-W14 Salanova HVW08-N,harvest from 2022-W14 Salanova HVW08-N,true,2022-06-06,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 2 north section,"0,7",,2021-W08 Parsley SGH2-N,harvest from 2021-W08 Parsley SGH2-N,true,2022-06-06,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 6,1,,2022-W10 Tomato roma HVW06,harvest from 2022-W10 Tomato roma HVW06,true,2022-06-06,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 6,"1,615",,2021-W14 Tomatoes small WGH6,harvest from 2021-W14 Tomatoes small WGH6,true,2022-06-06,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 4,"18,6",,2022-W09 Tomatoes varied WGH4,harvest from 2022-W09 Tomatoes varied WGH4,true,2022-06-06,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 6,"1,8",,2021-W14 Tomatoes varied WGH6,harvest from 2021-W14 Tomatoes varied WGH6,true,2022-06-06,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
