species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Cucumber,HortasDoVale-West (HDVW) - bed 11 north section,"10,55",,2021-W34 Cucumber HVW11-N,harvest from 2021-W34 Cucumber HVW11-N,true,2022-07-04,,,,plantings,weight,Kg
Cucumber,HortasDoVale-West (HDVW) - bed 11 south section,"3,235",,2022-W23 Cucumber HVW11-S,harvest from 2022-W23 Cucumber HVW11-S,true,2022-07-04,,,,plantings,weight,Kg
Cucumber,Winter Green House - bed 5,"0,15",,2022-W13 Cucumber WGH5,harvest from 2022-W13 Cucumber WGH5,true,2022-07-04,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-West (HDVW) - bed 12,"0,9",,2022-W17 Padron peppers HVW12-S,harvest from 2022-W17 Padron peppers HVW12-S,true,2022-07-04,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 10,"1,4",,2022-W17 Peppers HVW10,harvest from 2022-W17 Peppers HVW10,true,2022-07-04,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"1,4",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-07-04,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 18 north section,3,,2022-W14 Horseradish HVE18-N,harvest from 2022-W14 Horseradish HVE18-N,true,2022-07-04,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 4 north section,9,,2022-W23 Horseradish HVE04-N,harvest from 2022-W23 Horseradish HVE04-N,true,2022-07-04,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 24 north section,"3,3",,2022-W22 Rucula HVE24-N,harvest from 2022-W22 Rucula HVE24-N,true,2022-07-04,,,,plantings,weight,Kg
Rucula,Summer Green House (SGH) - bed 3 south section,"0,3",,2022-W25 Rucula SGH3-S,harvest from 2022-W25 Rucula SGH3-S,true,2022-07-04,,,,plantings,weight,Kg
Salanova,HortasDoVale-East (HDVE) - bed 23 north section,"9,1",,2022-W22 Salanova HVE23-N,harvest from 2022-W22 Salanova HVE23-N,true,2022-07-04,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 2 north section,"0,7",,2022-W08 Parsley SGH2-N,harvest from 2022-W08 Parsley SGH2-N,true,2022-07-04,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 10,"2,25",,2022-W17 Tomato roma HVW10,harvest from 2022-W17 Tomato roma HVW10,true,2022-07-04,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 12,"2,75",,2022-W17 Tomato roma HVW12,harvest from 2022-W17 Tomato roma HVW12,true,2022-07-04,,,,plantings,weight,Kg
Tomato roma,HortasDoVale-West (HDVW) - bed 6,"23,6",,2022-W10 Tomato roma HVW06,harvest from 2022-W10 Tomato roma HVW06,true,2022-07-04,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 10,"0,6",,2022-W17 Tomatoes small HVW10,harvest from 2022-W17 Tomatoes small HVW10,true,2022-07-04,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 12,"0,6",,2022-W17 Tomatoes small HVW12,harvest from 2022-W17 Tomatoes small HVW12,true,2022-07-04,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 6,"4,8",,2022-W10 Tomatoes small HVW06,harvest from 2022-W10 Tomatoes small HVW06,true,2022-07-04,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 8,"0,35",,2022-W21 Tomatoes small HVW08,harvest from 2022-W21 Tomatoes small HVW08,true,2022-07-04,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 6,"8,8",,2021-W14 Tomatoes small WGH6,harvest from 2021-W14 Tomatoes small WGH6,true,2022-07-04,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 8,"0,55",,2021-W21 Tomatoes varied HVW08,harvest from 2021-W21 Tomatoes varied HVW08,true,2022-07-04,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 4,"14,7",,2022-W09 Tomatoes varied WGH4,harvest from 2022-W09 Tomatoes varied WGH4,true,2022-07-04,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 6,"10,2",,2021-W14 Tomatoes varied WGH6,harvest from 2021-W14 Tomatoes varied WGH6,true,2022-07-04,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
