species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Purple cabbage,HortasDoVale+AC0-West (HDVW) +AC0- bed 14 north section,+ACI-2,5+ACI-,,2022+AC0-W08 Purple cabbage HVW14+AC0-N,harvest from 2022+AC0-W08 Purple cabbage HVW14+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Zucchini,HortasDoVale+AC0-West (HDVW) +AC0- bed 11 north section,+ACI-6,9+ACI-,,2021+AC0-W34 Zucchini HVW11+AC0-N,harvest from 2021+AC0-W34 Zucchini HVW11+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Zucchini,HortasDoVale+AC0-West (HDVW) +AC0- bed 11 south section,+ACI-15,3+ACI-,,2022+AC0-W23 Zucchini HVW11+AC0-S,harvest from 2022+AC0-W23 Zucchini HVW11+AC0-S,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Zucchini,Winter Green House +AC0- bed 5,+ACI-0,2+ACI-,,2021+AC0-W10 Zucchini WGH5,harvest from 2021+AC0-W10 Zucchini WGH5,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Spinaches,Summer Green House (SGH) +AC0- bed 2 north section,+ACI-2,4+ACI-,,2022+AC0-W25 Spinaches SGH2+AC0-N,harvest from 2022+AC0-W25 Spinaches SGH2+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Fennel,HortasDoVale+AC0-West (HDVW) +AC0- bed 2 north section,+ACI-0,88+ACI-,,2022+AC0-W18 Fennel bulb HVW02+AC0-N,harvest from 2022+AC0-W18 Fennel bulb HVW02+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Hot peppers,HortasDoVale+AC0-West (HDVW) +AC0- bed 20 south section,+ACI-0,125+ACI-,,2021+AC0-W24 Hot peppers HVW20+AC0-S,harvest from 2021+AC0-W24 Hot peppers HVW20+AC0-S,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Basil,HortasDoVale+AC0-West (HDVW) +AC0- bed 15,+ACI-1,1+ACI-,,2022+AC0-W21 Basil HVW15+AC0-N,harvest from 2022+AC0-W21 Basil HVW15+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Basil,HortasDoVale+AC0-West (HDVW) +AC0- bed 8,+ACI-0,6+ACI-,,2021+AC0-W21 Basil HVW08+AC0-N,harvest from 2021+AC0-W21 Basil HVW08+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Melon round,HortasDoVale+AC0-West (HDVW) +AC0- bed 23 north section,+ACI-16,4+ACI-,,2022+AC0-W19 Melon round HVW23+AC0-N,harvest from 2022+AC0-W19 Melon round HVW23+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Melon long,HortasDoVale+AC0-West (HDVW) +AC0- bed 23 south section,+ACI-9,42+ACI-,,2022+AC0-W19 Melon long HVW23+AC0-S,harvest from 2022+AC0-W19 Melon long HVW23+AC0-S,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Sweet corn,HortasDoVale+AC0-West (HDVW) +AC0- bed 1,30,,2022+AC0-W16 Sweet corn HVW01,harvest from 2022+AC0-W16 Sweet corn HVW01,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Strawberry,HortasDoVale+AC0-East (HDVE) +AC0- bed 5,+ACI-15,2+ACI-,,2021+AC0-W49 Strawberry HVE05,harvest from 2021+AC0-W49 Strawberry HVE05,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Strawberry,HortasDoVale+AC0-East (HDVE) +AC0- bed 6,+ACI-18,4+ACI-,,2021+AC0-W49 Strawberry HVE06,harvest from 2021+AC0-W49 Strawberry HVE06,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Strawberry,HortasDoVale+AC0-East (HDVE) +AC0- bed 7,+ACI-19,5+ACI-,,2021+AC0-W49 Strawberry HVE07,harvest from 2021+AC0-W49 Strawberry HVE07,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Strawberry,HortasDoVale+AC0-West (HDVW) +AC0- bed 24,+ACI-1,05+ACI-,,2021+AC0-W04 Strawberry HVW24,harvest from 2021+AC0-W04 Strawberry HVW24,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Strawberry,HortasDoVale+AC0-West (HDVW) +AC0- bed 25,+ACI-1,2+ACI-,,2021+AC0-W04 Strawberry HVW25,harvest from 2021+AC0-W04 Strawberry HVW25,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Turnip,HortasDoVale+AC0-East (HDVE) +AC0- bed 8 south section,+ACI-17,6+ACI-,,2022+AC0-W20 Turnip HVE08+AC0-S,harvest from 2022+AC0-W20 Turnip HVE08+AC0-S,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Pack choi,Summer Green House (SGH) +AC0- bed 4 south section,+ACI-1,3+ACI-,,2022+AC0-W25 Pack choi SGH4+AC0-S,harvest from 2022+AC0-W25 Pack choi SGH4+AC0-S,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Cucumber,HortasDoVale+AC0-West (HDVW) +AC0- bed 1 south section,+ACI-0,575+ACI-,,2021+AC0-W27 Cucumber HVW01+AC0-S,harvest from 2021+AC0-W27 Cucumber HVW01+AC0-S,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Cucumber,HortasDoVale+AC0-West (HDVW) +AC0- bed 11 north section,+ACI-3,55+ACI-,,2021+AC0-W34 Cucumber HVW11+AC0-N,harvest from 2021+AC0-W34 Cucumber HVW11+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Cucumber,HortasDoVale+AC0-West (HDVW) +AC0- bed 11 south section,+ACI-6,8+ACI-,,2022+AC0-W23 Cucumber HVW11+AC0-S,harvest from 2022+AC0-W23 Cucumber HVW11+AC0-S,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Cucumber,Winter Green House +AC0- bed 5,+ACI-0,85+ACI-,,2022+AC0-W13 Cucumber WGH5,harvest from 2022+AC0-W13 Cucumber WGH5,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Padron peppers,HortasDoVale+AC0-West (HDVW) +AC0- bed 12,+ACI-1,18+ACI-,,2022+AC0-W17 Padron peppers HVW12+AC0-S,harvest from 2022+AC0-W17 Padron peppers HVW12+AC0-S,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Peppers,HortasDoVale+AC0-West (HDVW) +AC0- bed 10,+ACI-1,4+ACI-,,2022+AC0-W17 Peppers HVW10,harvest from 2022+AC0-W17 Peppers HVW10,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Peppers,HortasDoVale+AC0-West (HDVW) +AC0- bed 12,+ACI-1,1+ACI-,,2022+AC0-W17 Peppers HVW12,harvest from 2022+AC0-W17 Peppers HVW12,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Radishes,Summer Green House (SGH) +AC0- bed 1 north section,+ACI-1,8+ACI-,,2022+AC0-W25 Radishes SGH1+AC0-N,harvest from 2022+AC0-W25 Radishes SGH1+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Horseradish,HortasDoVale+AC0-East (HDVE) +AC0- bed 4 north section,+ACI-18,4+ACI-,,2022+AC0-W23 Horseradish HVE04+AC0-N,harvest from 2022+AC0-W23 Horseradish HVE04+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Rucula,HortasDoVale+AC0-East (HDVE) +AC0- bed 24 north section,+ACI-4,3+ACI-,,2022+AC0-W22 Rucula HVE24+AC0-N,harvest from 2022+AC0-W22 Rucula HVE24+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) +AC0- bed 2 north section,+ACI-1,23+ACI-,,2022+AC0-W08 Parsley SGH2+AC0-N,harvest from 2022+AC0-W08 Parsley SGH2+AC0-N,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomato roma,HortasDoVale+AC0-West (HDVW) +AC0- bed 10,+ACI-7,9+ACI-,,2022+AC0-W17 Tomato roma HVW10,harvest from 2022+AC0-W17 Tomato roma HVW10,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomato roma,HortasDoVale+AC0-West (HDVW) +AC0- bed 12,+ACI-26,8+ACI-,,2022+AC0-W17 Tomato roma HVW12,harvest from 2022+AC0-W17 Tomato roma HVW12,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomato roma,HortasDoVale+AC0-West (HDVW) +AC0- bed 22,+ACI-1,6+ACI-,,2022+AC0-W20 Tomato roma HVW22,harvest from 2022+AC0-W20 Tomato roma HVW22,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomato roma,HortasDoVale+AC0-West (HDVW) +AC0- bed 6,44,,2022+AC0-W10 Tomato roma HVW06,harvest from 2022+AC0-W10 Tomato roma HVW06,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale+AC0-West (HDVW) +AC0- bed 15,+ACI-0,71+ACI-,,2022+AC0-W21 Tomatoes small HVW15,harvest from 2022+AC0-W21 Tomatoes small HVW15,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale+AC0-West (HDVW) +AC0- bed 6,+ACI-5,7+ACI-,,2022+AC0-W10 Tomatoes small HVW06,harvest from 2022+AC0-W10 Tomatoes small HVW06,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale+AC0-West (HDVW) +AC0- bed 8,+ACI-1,19+ACI-,,2022+AC0-W21 Tomatoes small HVW08,harvest from 2022+AC0-W21 Tomatoes small HVW08,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomatoes small,Winter Green House +AC0- bed 6,+ACI-3,85+ACI-,,2021+AC0-W14 Tomatoes small WGH6,harvest from 2021+AC0-W14 Tomatoes small WGH6,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale+AC0-West (HDVW) +AC0- bed 15,13,,2022+AC0-W21 Tomatoes varied HVW15,harvest from 2022+AC0-W21 Tomatoes varied HVW15,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale+AC0-West (HDVW) +AC0- bed 8,+ACI-4,61+ACI-,,2021+AC0-W21 Tomatoes varied HVW08,harvest from 2021+AC0-W21 Tomatoes varied HVW08,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House +AC0- bed 4,+ACI-3,25+ACI-,,2022+AC0-W09 Tomatoes varied WGH4,harvest from 2022+AC0-W09 Tomatoes varied WGH4,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House +AC0- bed 6,+ACI-1,085+ACI-,,2021+AC0-W14 Tomatoes varied WGH6,harvest from 2021+AC0-W14 Tomatoes varied WGH6,true,2022+AC0-07+AC0-18,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
