species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Chinese cabbage,HortasDoVale-East (HDVE) - bed 10 south section,3,,2022-W10 Chinese cabbage HVE10-S,harvest from 2022-W10 Chinese cabbage HVE10-S,true,2022-04-11,,,,plantings,weight,Kg
Chinese cabbage,HortasDoVale-East (HDVE) - bed 21 south section,"3,25",,2022-W05 Chinese cabbage HVE21-S,harvest from 2022-W05 Chinese cabbage HVE21-S,true,2022-04-11,,,,plantings,weight,Kg
Brussels sprouts,HortasDoVale-West (HDVW) - bed 11 south section,"1,2",,2021-W34 Brussels sprouts HVW11-S,harvest from 2021-W34 Brussels sprouts HVW11-S,true,2022-04-11,,,,plantings,weight,Kg
Leef cabbage,HortasDoVale-West (HDVW) - bed 11 south section,"3,7",,2021-W34 Leef cabbage HVW11-S,harvest from 2021-W34 Leef cabbage HVW11-S,true,2022-04-11,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 23 south section,"0,1",,2022-W10 Zucchini HVE23-S,harvest from 2022-W10 Zucchini HVE23-S,true,2022-04-11,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 24 south section,"0,1",,2022-W10 Zucchini HVE24-S,harvest from 2022-W10 Zucchini HVE24-S,true,2022-04-11,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 1,"0,8",,2022-W09 Zucchini WGH1,harvest from 2022-W09 Zucchini WGH1,true,2022-04-11,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 2,"0,8",,2022-W09 Zucchini WGH2,harvest from 2022-W09 Zucchini WGH2,true,2022-04-11,,,,plantings,weight,Kg
Spinaches,HortasDoVale-East (HDVE) - bed 8 south section,2,,2022-W09 Spinaches HVE08-S,harvest from 2022-W09 Spinaches HVE08-S,true,2022-04-11,,,,plantings,weight,Kg
Broad beans,HortasDoVale-East (HDVE) - bed 14 north section,"23,6",,2021-W43 Broad beans HVE14-N,harvest from 2021-W43 Broad beans HVE14-N,true,2022-04-11,,,,plantings,weight,Kg
Broad beans,HortasDoVale-East (HDVE) - bed 17,"21,6",,2021-W48 Broad beans HVE17,harvest from 2021-W48 Broad beans HVE17,true,2022-04-11,,,,plantings,weight,Kg
Basil,Winter Green House - bed 4,"0,3",,2022-W11 Basil WGH4,harvest from 2022-W11 Basil WGH4,true,2022-04-11,,,,plantings,weight,Kg
Mizuna purple,Summer Green House (SGH) - bed 2 south section,"0,8",,2022-W11 Mizuna purple SGH2-S,harvest from 2022-W11 Mizuna purple SGH2-S,true,2022-04-11,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 21 south section,"0,9",,2022-W05 Mizuna green HVE21-S,harvest from 2022-W05 Mizuna green HVE21-S,true,2022-04-11,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"1,6",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-04-11,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"2,1",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-04-11,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"2,4",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-04-11,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"4,2",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,true,2022-04-11,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"4,4",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,true,2022-04-11,,,,plantings,weight,Kg
Pack choi,HortasDoVale-East (HDVE) - bed 22 north section,"14,7",,2022-W10 Pack choi HVE22-N,harvest from 2022-W10 Pack choi HVE22-N,true,2022-04-11,,,,plantings,weight,Kg
Radishes,Summer Green House (SGH) - bed 3 south section,"8,5",,2021-W34 Radishes SGH3-S,harvest from 2021-W34 Radishes SGH3-S,true,2022-04-11,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 22 south section,"15,5",,2022-W06 Horseradish HVE22-S,harvest from 2022-W06 Horseradish HVE22-S,true,2022-04-11,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 21 south section,"2,8",,2022-W07 Rucula HVE21-S,harvest from 2022-W07 Rucula HVE21-S,true,2022-04-11,,,,plantings,weight,Kg
Rucula,Summer Green House (SGH) - bed 2 south section,"0,8",,2022-W11 Rucula SGH2-S,harvest from 2022-W11 Rucula SGH2-S,true,2022-04-11,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 24 north section,"2,2",,2022-W01 Parsley HVE24-N,harvest from 2022-W01 Parsley HVE24-N,true,2022-04-11,,,,plantings,weight,Kg
