species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Chinese cabbage,HortasDoVale-East (HDVE) - bed 10 south section,"0,43",,2022-W10 Chinese cabbage HVE10-S,harvest from 2022-W10 Chinese cabbage HVE10-S,true,2022-05-09,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 23 south section,"5,15",,2022-W10 Zucchini HVE23-S,harvest from 2022-W10 Zucchini HVE23-S,true,2022-05-09,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 24 south section,"2,75",,2022-W10 Zucchini HVE24-S,harvest from 2022-W10 Zucchini HVE24-S,true,2022-05-09,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 1,"1,2",,2022-W09 Zucchini WGH1,harvest from 2022-W09 Zucchini WGH1,true,2022-05-09,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 2,"1,2",,2022-W09 Zucchini WGH2,harvest from 2022-W09 Zucchini WGH2,true,2022-05-09,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 5,"2,4",,2021-W10 Zucchini WGH5,harvest from 2021-W10 Zucchini WGH5,true,2022-05-09,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 1,"3,5",,2022-W09 Zucchini WGH1,harvest from 2022-W09 Zucchini WGH1,true,2022-05-09,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 2,"3,5",,2022-W09 Zucchini WGH2,harvest from 2022-W09 Zucchini WGH2,true,2022-05-09,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 5,"2,3",,2021-W10 Zucchini WGH5,harvest from 2021-W10 Zucchini WGH5,true,2022-05-09,,,,plantings,weight,Kg
Spinaches,HortasDoVale-East (HDVE) - bed 23 south section,"6,78",,2022-W14 Spinaches HVE23-S,harvest from 2022-W14 Spinaches HVE23-S,true,2022-05-09,,,,plantings,weight,Kg
Basil,Winter Green House - bed 4,"0,4",,2022-W11 Basil WGH4,harvest from 2022-W11 Basil WGH4,true,2022-05-09,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 13 south section,"1,2",,2022-W14 Mizuna purple HVE13-S,harvest from 2022-W14 Mizuna purple HVE13-S,true,2022-05-09,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 13 south section,"0,4",,2022-W14 Mizuna green HVE13-S,harvest from 2022-W14 Mizuna green HVE13-S,true,2022-05-09,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"6,7",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-05-09,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"8,1",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-05-09,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"10,4",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-05-09,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"1,8",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,true,2022-05-09,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"1,6",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,true,2022-05-09,,,,plantings,weight,Kg
Pack choi,HortasDoVale-East (HDVE) - bed 24,7,,2022-W14 Pack choi HVE24,harvest from 2022-W14 Pack choi HVE24,true,2022-05-09,,,,plantings,weight,Kg
Cucumber,Winter Green House - bed 1,"0,855",,2022-W09 Cucumber WGH1,harvest from 2022-W09 Cucumber WGH1,true,2022-05-09,,,,plantings,weight,Kg
Cucumber,Winter Green House - bed 5,"2,62",,2022-W13 Cucumber WGH5,harvest from 2022-W13 Cucumber WGH5,true,2022-05-09,,,,plantings,weight,Kg
Radishes,Summer Green House (SGH) - bed 2 north section,"7,5",,2022-W13 Radishes SGH2-N,harvest from 2022-W13 Radishes SGH2-N,true,2022-05-09,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 18 north section,"2,8",,2022-W14 Horseradish HVE18-N,harvest from 2022-W14 Horseradish HVE18-N,true,2022-05-09,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 22 south section,6,,2022-W06 Horseradish HVE22-S,harvest from 2022-W06 Horseradish HVE22-S,true,2022-05-09,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 23 north section,"0,8",,2022-W14 Rucula HVE23-N,harvest from 2022-W14 Rucula HVE23-N,true,2022-05-09,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 24 north section,"0,6",,2022-W01 Parsley HVE24-N,harvest from 2022-W01 Parsley HVE24-N,true,2022-05-09,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 2 north section,"0,4",,2021-W08 Parsley SGH2-N,harvest from 2021-W08 Parsley SGH2-N,true,2022-05-09,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 4 north section,"0,2",,2021-W29 Parsley SGH4-N,harvest from 2021-W29 Parsley SGH4-N,true,2022-05-09,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 4,"0,58",,2022-W09 Tomatoes varied WGH4,harvest from 2022-W09 Tomatoes varied WGH4,true,2022-05-09,,,,plantings,weight,Kg
