species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Dinosaur kale,HortasDoVale-West (HDVW) - bed 9 north section,"1,75",,2021-W32 Dinosaur kale HVW09-N,harvest from 2021-W32 Dinosaur kale HVW09-N,TRUE,2022-01-31,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 4,"2,3",,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,TRUE,2022-01-31,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 5,"0,53",,2021-W23 Zucchini HVW05-N,harvest from 2021-W23 Zucchini HVW05-N,TRUE,2022-01-31,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 12 north section,"11,2",,2021-W43 Horseradish HVE12-N,harvest from 2021-W43 Horseradish HVE12-N,TRUE,2022-01-31,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 1,8,,2021-W13 Tomatoes varied WGH1,harvest from 2021-W13 Tomatoes varied WGH1,TRUE,2022-01-31,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 9 north section,"0,8",,2021-W32 Dinosaur kale HVW09-N,harvest from 2021-W32 Dinosaur kale HVW09-N,TRUE,2022-02-07,,,,plantings,weight,Kg
Brussels sprouts,HortasDoVale-West (HDVW) - bed 11 south section,2,,2021-W34 Brussels sprouts HVW11-S,harvest from 2021-W34 Brussels sprouts HVW11-S,TRUE,2022-02-07,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 4,"0,9",,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,TRUE,2022-02-07,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 3,"2,2",,2021-W41 Zucchini WGH3,harvest from 2021-W41 Zucchini WGH3,TRUE,2022-02-07,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 4,"0,6",,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,TRUE,2022-02-07,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 1,"0,4",,2021-W13 Tomatoes small WGH1,harvest from 2021-W13 Tomatoes small WGH1,TRUE,2022-02-07,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 1,6,,2021-W13 Tomatoes varied WGH1,harvest from 2021-W13 Tomatoes varied WGH1,TRUE,2022-02-07,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 9 north section,"2,9",,2021-W32 Dinosaur kale HVW09-N,harvest from 2021-W32 Dinosaur kale HVW09-N,TRUE,2022-02-14,,,,plantings,weight,Kg
Brussels sprouts,HortasDoVale-West (HDVW) - bed 11 south section,"1,8",,2021-W34 Brussels sprouts HVW11-S,harvest from 2021-W34 Brussels sprouts HVW11-S,TRUE,2022-02-14,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 4,"1,2",,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,TRUE,2022-02-14,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 3,"2,1",,2021-W41 Zucchini WGH3,harvest from 2021-W41 Zucchini WGH3,TRUE,2022-02-14,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 4,"0,21",,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,TRUE,2022-02-14,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 12 north section,"3,2",,2021-W43 Horseradish HVE12-N,harvest from 2021-W43 Horseradish HVE12-N,TRUE,2022-02-14,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 15 north section,"1,2",,2021-W48 Horseradish HVE15-N,harvest from 2021-W48 Horseradish HVE15-N,TRUE,2022-02-14,,,,plantings,weight,Kg
2021-W13 Tomatoes varied WGH1,TRUE,2022-02-14,,,,plantings,weight,Kg
Coriander,Summer Green House (SGH) - bed 2 north section,"1,35",,2021-W44 Coriander SGH2-N,harvest from 2021-W44 Coriander SGH2-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Curly kale,HortasDoVale-West (HDVW) - bed 16 north section,"0,5",,2021-W39 Curly kale HVW16-N,harvest from 2021-W39 Curly kale HVW16-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Galega kale,HortasDoVale-West (HDVW) - bed 16 north section,"1,24",,2021-W39 Galega kale HVW16-N,harvest from 2021-W39 Galega kale HVW16-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-West (HDVW) - bed 18 north section,"9,7",,2021-W43 Green cabbage HVW18-N,harvest from 2021-W43 Green cabbage HVW18-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-West (HDVW) - bed 4 south section,515,,2021-W36 Green cabbage HVW04-S,harvest from 2021-W36 Green cabbage HVW04-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 18 north section,"2,38",,2021-W43 Kolrabi HVW18-N,harvest from 2021-W43 Kolrabi HVW18-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 4 south section,"0,18",,2021-W37 Kolrabi HVW04-S,harvest from 2021-W37 Kolrabi HVW04-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 16 north section,"0,7",,2021-W39 Dinosaur kale HVW16-N,harvest from 2021-W39 Dinosaur kale HVW16-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 9 north section,"2,85",,2021-W32 Dinosaur kale HVW09-N,harvest from 2021-W32 Dinosaur kale HVW09-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Chinese cabbage,HortasDoVale-East (HDVE) - bed 24 south section,"10,2",,2022-W01 Chinese cabbage HVE24-S,harvest from 2022-W01 Chinese cabbage HVE24-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Chinese cabbage,Summer Green House (SGH) - bed 1 north section,"2,45",,2021-W45 Chinese cabbage SGH1-N,harvest from 2021-W45 Chinese cabbage SGH1-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Brussels sprouts,HortasDoVale-West (HDVW) - bed 11 south section,"0,64",,2021-W34 Brussels sprouts HVW11-S,harvest from 2021-W34 Brussels sprouts HVW11-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Coaulifower,HortasDoVale-East (HDVE) - bed 11,"1,23",,2021-W42 Coaulifower HVE11-S,harvest from 2021-W42 Coaulifower HVE11-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Coaulifower,HortasDoVale-West (HDVW) - bed 18 north section,"6,9",,2021-W43 Coaulifower HVW18-N,harvest from 2021-W43 Coaulifower HVW18-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 3,"2,5",,2021-W41 Zucchini WGH3,harvest from 2021-W41 Zucchini WGH3,TRUE,2022-02-21,,,,plantings,weight,Kg
